kol1,kol2,kol3,kol4,kol5,kol6
115,-1.0589619571252427,-0.33538111776566276,-0.33449663148049796,-0.35224058572981842,2
116,-1.0363636130317619,-0.24029229728592882,-0.24783754498284191,-0.25275738307220452,2
117,-1.0545470054988704,-0.13990777879438382,-0.14406467733967199,-0.14176276905840804,2
118,-1.0618809488612726,-0.24753461310504762,-0.25178126924375632,-0.25281161161822946,2
119,-1.06468961355539,-0.34290579601408361,-0.34811734628206298,-0.33257619297127128,2
120,-1.0452477448305313,-0.26938497725335719,-0.27011612764976189,-0.26673712824745166,2
121,-1.0541150470805341,-0.16171513409584606,-0.158822321657897,-0.16512218274610024,2
122,-1.0673767315084171,-0.25052653288573185,-0.24982156178740814,-0.25461424328609172,2
123,-1.0480769789731408,-0.36641480569081003,-0.36926273933204884,-0.36037860753327955,2
124,-1.0168357266132086,-0.27116142962313849,-0.27827658885157819,-0.27680119840972828,2
125,-1.0460742626699453,-0.19695994911230641,-0.20344680518680242,-0.2105470048163387,2
126,-1.0662435418914828,-0.30680454396040241,-0.30436051948955595,-0.30931401667645131,2
127,-1.0542814726183347,-0.40961812732389041,-0.40559212526900723,-0.42462260502402188,2
128,-1.0393125239655989,-0.34875686913518422,-0.351709519968747,-0.34881296763107206,2
129,-1.0459358863800887,-0.25658517044161744,-0.25265266587988061,-0.24460253171997706,2
130,-1.0484004802994273,-0.36987047303750031,-0.35758677238792858,-0.3592528977157971,2
131,-1.0556371862689573,-0.46818495703078444,-0.46050507294374055,-0.46793438374915214,2
132,-1.0458367790373535,-0.39175075638361673,-0.39077651250503143,-0.38571829812581215,2
133,-1.0593303372482394,-0.30987874153505546,-0.30709064628943034,-0.30530110427060858,2
134,-1.061895908460176,-0.39730263752664896,-0.39400965581803332,-0.39642376109107297,2
135,-1.0489315460604987,-0.49452881069970916,-0.48892083106078915,-0.50658624741586666,2
136,-1.0359297846635627,-0.40803427978999074,-0.40332761598500183,-0.40208035942642906,2
137,-1.0446213116264504,-0.28691575721830392,-0.29302114352076269,-0.28326561508586917,2
138,-1.0612713452059583,-0.39253800527590926,-0.39750646206170803,-0.39914266819176974,2
139,-1.0535839813194627,-0.49727763699821281,-0.49741040343848064,-0.49484670217640686,2
140,-1.0404251441340409,-0.39768597724854909,-0.39779256439073596,-0.40498626151341865,2
141,-1.0441874832582512,-0.29490418303273086,-0.28989458734994766,-0.29551004678831938,2
142,-1.0581447890351432,-0.38836053728212894,-0.38704970242821662,-0.38811370390022248,2
143,-1.038407468231942,-0.46474050938327172,-0.46141760847684926,-0.47330861965520621,2
144,-1.0362813352377931,-0.40613441072925621,-0.40093782006018031,-0.39869201027480416,2
145,-1.045174816785877,-0.28500840835811769,-0.29116241335701259,-0.29322122815609597,2
146,-1.0520898913789836,-0.37553642112217112,-0.38244962576541464,-0.37690148452210825,2
147,-1.0459695454776212,-0.45680070226528091,-0.46169062115683668,-0.47082532623723827,2
148,-1.0383270603878361,-0.39309712028492466,-0.39296435384465678,-0.38753962929230368,2
149,-1.0404027047356856,-0.28821350242317573,-0.2836339952088659,-0.27721819722916113,2
150,-1.0505752319900121,-0.3653264948705861,-0.37058292393527575,-0.37608244648214595,2
151,-1.0457376716946183,-0.45513644688727528,-0.45736355717402211,-0.46367463796140296,2
152,-1.0343291075808967,-0.36205595256032569,-0.36261880746906688,-0.3615099272003508,2
153,-1.0567759857354802,-0.2775660079036657,-0.27848789318608902,-0.26775625092274724,2
154,-1.0681826798993388,-0.36859890713070953,-0.37438266205674475,-0.36438030023994472,2
155,-1.0522712765156874,-0.44938448110890983,-0.44735184560790747,-0.44084255013505635,2
156,-1.0337456832236633,-0.3624112430342819,-0.36031502923794001,-0.36210831115648762,2
157,-1.0565702912505581,-0.25407569772556854,-0.24852381658253636,-0.2583055243155109,2
158,-1.057632422772701,-0.35472013924806051,-0.35636382517757392,-0.35123455270356335,2
159,-1.047577702359739,-0.42702736054774687,-0.43215289312203153,-0.42713955753952254,2
160,-1.0241453606273927,-0.33400296471668506,-0.34198204078179734,-0.33637032124315147,2
161,-1.0567311069387699,-0.25404951842748758,-0.2544926965450014,-0.26155175727755331,2
162,-1.0629393404836898,-0.3451572156490485,-0.34349483022090582,-0.34998916609485353,2
163,-1.0467474446205993,-0.44859910216648025,-0.44023107652987897,-0.44946301900315277,2
164,-1.0329565643815077,-0.3514009782413639,-0.34651479924953399,-0.34461306023893656,2
165,-1.0547751393821476,-0.25513034944825974,-0.24715501328287331,-0.23984911916841498,2
166,-1.0615331381867681,-0.34831743091739625,-0.34797523009248049,-0.35601788445293231,2
167,-1.0390021122883528,-0.42809323196961563,-0.42779217004168424,-0.41956626059466551,2
168,-1.0277992426595532,-0.36417273580515974,-0.36526665647497242,-0.35885085849526766,2
169,-1.0466894761748484,-0.25576987230138098,-0.25875244233275058,-0.25147646741609908,2
170,-1.0662828108386044,-0.35967924628454462,-0.36850353968770022,-0.36227099679456237,2
171,-1.0471924926879761,-0.43902869876801653,-0.43475586333122684,-0.43337397038252329,2
172,-1.0274813511828556,-0.33611974796151917,-0.33266221066496593,-0.33825523070498253,2
173,-1.0436601573969058,-0.25470026097978637,-0.25819145737387228,-0.26269990649339087,2
174,-1.0602279131824446,-0.35338125514620428,-0.3562404084866207,-0.35752880394217784,2
175,-1.0475365634627547,-0.42466374392100631,-0.42524155842865097,-0.44220013373554179,2
176,-1.0344712237704792,-0.35078763468632362,-0.34193716198508711,-0.34445972435017647,2
177,-1.0497487141505981,-0.24866406282225592,-0.24877438986416867,-0.23479651463878448,2
178,-1.064353022580063,-0.36162399414198937,-0.35699212833151761,-0.35378142441687083,2
179,-1.050113354373869,-0.43242403585215605,-0.43901934901870188,-0.42923390138600148,2
180,-1.0416331317454921,-0.35668545655399747,-0.35552047778939355,-0.35335694579798627,2
181,-1.0561289830829073,-0.25165224270321429,-0.25833357356345482,-0.26741592004769438,2
182,-1.0665820028166728,-0.3529362070788275,-0.34974420266281003,-0.36233083519017606,2
183,-1.055955077745655,-0.44582409656989558,-0.44735932540735918,-0.46282568072363378,2
184,-1.033106160370542,-0.35310263261662811,-0.34936086294090984,-0.34428394906306131,2
185,-1.0608449966372109,-0.26051580505349137,-0.26038303861322348,-0.2532903187831389,2
186,-1.0660060582588911,-0.36865126572687151,-0.36812580981538884,-0.36797808377621755,2
187,-1.0574435578365453,-0.43687451652592385,-0.4359862903410332,-0.4371213499078303,2
188,-1.0353762795041361,-0.38017950663182043,-0.37218173106807889,-0.37498852581233327,2
189,-1.0557250739125148,-0.26036620906445718,-0.25623922971697582,-0.26618549303788802,2
190,-1.0548405876273501,-0.3636136207961444,-0.36487209705389473,-0.36373329758737177,2
191,-1.0458741780346119,-0.43578246580597413,-0.44510042597294258,-0.45207346901179979,2
192,-1.0411375950318162,-0.36116585642557208,-0.36504974229087284,-0.36167074288856255,2
193,-1.0657311756290406,-0.28390139803926456,-0.28358537651242977,-0.27973140984493589,2
194,-1.0428934779531054,-0.36251035037701707,-0.35902663378238286,-0.36201294371347831,2
195,-1.0100328490118777,-0.4294321160714718,-0.4265019046362642,-0.4123407743243131,2
196,-0.97403444420065755,-0.33361401514519612,-0.33509688538649773,-0.33182634307623726,2
197,-0.95514234073549953,-0.22266054002838404,-0.2238142990938104,-0.2327283500903865,2
198,-0.91798456700926423,-0.3281705910942137,-0.32424182643220273,-0.3237051508215425,2
199,-0.85735144270383512,-0.38879062575060225,-0.38636904067811095,-0.40237394155490874,2
200,-0.81152458141306727,-0.30041118537905276,-0.29903303233007511,-0.29869083150515935,2
0,-0.81556928296657971,-0.20696044097924349,-0.21047594672154746,-0.19551073796853749,2
1,-0.79146375928357937,-0.28281682711876649,-0.28572646910548194,-0.28809569558181125,2
2,-0.79217434023149191,-0.35599544505457714,-0.35926037751524881,-0.35805051995393467,2
3,-0.79436966137056897,-0.26980010612292715,-0.27432164489148619,-0.26944668559883383,2
4,-0.81471097597949593,-0.18901640209458975,-0.18396753746468511,-0.17671400194638875,2
5,-0.84417764591950983,-0.28553199431973747,-0.28086833936159589,-0.28625940481641632,2
6,-0.84791754564536514,-0.34963761552062317,-0.34470094788249417,-0.34861101304587588,2
7,-0.85822096939009651,-0.27818496130829473,-0.27979685809013838,-0.27828032875130404,2
8,-0.88029011767236864,-0.18029495593389519,-0.1868622198524971,-0.17600342099847624,2
9,-0.90289781151516391,-0.30450450562900139,-0.29921254751691617,-0.29979784182401248,2
10,-0.88785780476763687,-0.38510308462090898,-0.37990088410224421,-0.38528820965733879,2
11,-0.89682234441051201,-0.31217317001686767,-0.3045250750774936,-0.3124667521453473,2
12,-0.92648348913627032,-0.21277972495267433,-0.21641864738593153,-0.21220565034475553,2
13,-0.94903508448317786,-0.31922849084969374,-0.31940800603653474,-0.31768578221277838,2
14,-0.94814685829828715,-0.40661124794430276,-0.40855225590202165,-0.39559537330179601,2
15,-0.95904118619970369,-0.33808319531759318,-0.33856190248250267,-0.34654845834706666,2
16,-0.94997379931436754,-0.22465764648199077,-0.22507651525128655,-0.23533319024944471,2
17,-0.96522511039640546,-0.33403101396462898,-0.32610616644554158,-0.32196048759943102,2
18,-0.96464355598903495,-0.40026463810952634,-0.39540276846591443,-0.39815346471428104,2
19,-0.94509323017212632,-0.3107594879204944,-0.31636559760955146,-0.31559704821588819,2
20,-0.96759620682259762,-0.22109352204325067,-0.22078311036600468,-0.23259558365011862,2
21,-0.98735409707429123,-0.3051739476799295,-0.30937011517233914,-0.31648153450105299,2
22,-0.99639343471168351,-0.41190320605638803,-0.4144500777696955,-0.43154328946671711,2
23,-0.98450616343305242,-0.32959362293990169,-0.32553957163707453,-0.33122982906996334,2
24,-0.99927502745045493,-0.23820356328903866,-0.24305047333374713,-0.24732704867026264,2
25,-1.0176566346030338,-0.32982362677304178,-0.32904198773033799,-0.3378662811334936,2
26,-1.0065659619660099,-0.41475300964748979,-0.39863030192932758,-0.4086289238464017,2
27,-0.98752800241154348,-0.34090681961061398,-0.33814303371320686,-0.32930004081142206,2
28,-1.0115269389523569,-0.23278070868654846,-0.23733964645236608,-0.22661174408875015,2
29,-1.0141037298634712,-0.33461069842213653,-0.34740863528401339,-0.34910467980968879,2
30,-1.0147021138196082,-0.42890105031040038,-0.43284664452117771,-0.43802827559135021,2
31,-0.99550333857692996,-0.33142243390584492,-0.33248456542798782,-0.32888865184157795,2
32,-1.0282386808773414,-0.25866829458891882,-0.25294624800836024,-0.24415935360246321,2
33,-1.0273766339905317,-0.34594633449120399,-0.34218773526671942,-0.34897752321900971,2
34,-1.0186159188827157,-0.41958122019356897,-0.42439447114074474,-0.4295798421106431,2
35,-0.99853826720446148,-0.33470232596541999,-0.33875263736852129,-0.33500712779307723,2
36,-1.0062649000380786,-0.22527472993675687,-0.2311052336093653,-0.22802542618512345,2
37,-1.0282106316293975,-0.34758067067140275,-0.33587104462974982,-0.33807197561841562,2
38,-1.0308622205350289,-0.42970138885173337,-0.42559123905301843,-0.42398869202048944,2
39,-1.0194499165215813,-0.3353642882168964,-0.33569339939277165,-0.33741936311625387,2
40,-1.0305536788076457,-0.23824844208574891,-0.23881690684407891,-0.23609238989379333,2
41,-1.0393686224614866,-0.33468923631637953,-0.34004103282407844,-0.34119853178923065,2
42,-1.0116353960444067,-0.41699694948300292,-0.42250208187946192,-0.41580205152059219,2
43,-0.99770987941518452,-0.31806725198481561,-0.31751748672511493,-0.31727252329307137,2
44,-1.0280068070943382,-0.24174898822914948,-0.23713021206771817,-0.23360161667637369,2
45,-1.0387178799091878,-0.345067458055628,-0.34424094021621393,-0.3458808862460015,2
46,-1.0270475228146565,-0.418908038242915,-0.41741581825229873,-0.41091400257889932,2
47,-1.0183017673057437,-0.34388377979239476,-0.34388003989266891,-0.34083389156595978,2
48,-1.0252654605952864,-0.24023058894045221,-0.24060831881276359,-0.23519855385931393,2
49,-1.0437069061434789,-0.34767042826482325,-0.34589023599531615,-0.34344995142419554,2
50,-1.0320702081464801,-0.41911747262756288,-0.42139881146033464,-0.40779866610726184,2
51,-1.0295513856811165,-0.32593600100801517,-0.33121673942092289,-0.33104283408367058,2
52,-1.0593621263959092,-0.26403879059524704,-0.25873935268371012,-0.27061914416288946,2
53,-1.0759934604767876,-0.35217700743447888,-0.35541202069734373,-0.35845816902405286,2
54,-1.0498347318442929,-0.43490358937039814,-0.43260729093872297,-0.44124458935558575,2
55,-1.0566151700472683,-0.34260847398587813,-0.35113918526055404,-0.35283896968595529,2
56,-1.0716869659424653,-0.24627800679716025,-0.25246380094372489,-0.24958594810467924,2
57,-1.0789199320122695,-0.3662913889998568,-0.36050576412395863,-0.36493193544950842,2
58,-1.0816388391129663,-0.44880853655112812,-0.43792168844916335,-0.43650239650320127,2
59,-1.0735139069585455,-0.352122778888454,-0.35122146305452284,-0.35322417935771838,2
60,-1.0995585686494018,-0.26492888673000065,-0.2635600834303376,-0.26843504272298996,2
61,-1.0913775379990935,-0.3607862566033978,-0.34847450670588215,-0.35490900418421617,2
62,-1.0931053716724386,-0.43957098422826552,-0.43948496653457086,-0.42518919983248898,2
63,-1.1012321737767221,-0.37022015366186778,-0.36768076174801206,-0.37325508228939935,2
64,-1.1215323494886646,-0.25932277704094353,-0.25966684781572219,-0.26511401176643046,2
65,-1.1514178881979744,-0.37594033029256346,-0.37591041109475665,-0.3830517496212773,2
66,-1.1658389415408725,-0.44691614728984536,-0.44619060674302941,-0.44878796710263591,2
67,-1.176056347591909,-0.39201254936442659,-0.39042309198093811,-0.39468844761827609,2
68,-1.2134179458532035,-0.29083143223127444,-0.29413750358893048,-0.30522443632622853,2
69,-1.2385500720109512,-0.39384323028023277,-0.39378339188461908,-0.39901738155095356,2
70,-1.2184612006335194,-0.45940367247447617,-0.46259006704090488,-0.47024751172959361,2
71,-1.2300174907864123,-0.38075545118960219,-0.38691880593781169,-0.38784443111996086,2
72,-1.2390119496270944,-0.30672600606615946,-0.30001662595797501,-0.30202308216089641,2
73,-1.2386024306071131,-0.41041098606577175,-0.40776313705986622,-0.41388722286095425,2
74,-1.2188912891019927,-0.4812372070740194,-0.48016385585269894,-0.48203567566548955,2
75,-1.2067048258452933,-0.4042607209666027,-0.40419714267126317,-0.40218694656861598,2
76,-1.2095471496369434,-0.29713690316906644,-0.29474336734451906,-0.2941580730374227,2
77,-1.2179357447220367,-0.41959243989274653,-0.41322339065961494,-0.41991220131930712,2
78,-1.1906999249684955,-0.45925033658571612,-0.46053312219168446,-0.45254656632712048,2
79,-1.1648815272110535,-0.38587537391429805,-0.38826142993939378,-0.38827825948816008,2
80,-1.1691076139012699,-0.28747300227745637,-0.29220397543066334,-0.29931913465910304,2
81,-1.1740405416396731,-0.39019682804752387,-0.39029032554067022,-0.39391989822461282,2
82,-1.1568949713464896,-0.46834951261872204,-0.46858512630145094,-0.47677737665093695,2
83,-1.1323443995961124,-0.36961802980600511,-0.37539617488245153,-0.36326581012163983,2
84,-1.145486407232768,-0.28493735026332645,-0.28888668437382964,-0.27507710463610896,2
85,-1.1594549327088375,-0.38827077968870838,-0.386445708622491,-0.38018324653154628,2
86,-1.1445944411481515,-0.45420895175526316,-0.45414537345992362,-0.44292380433249479,2
87,-1.1282828684938335,-0.37644334680569103,-0.3790724963129673,-0.37066707167910751,2
88,-1.1346556576266909,-0.26762161453261646,-0.26994783216209844,-0.27131476551189854,2
89,-1.1395212671700288,-0.36901777590000528,-0.37472486288166051,-0.37238181570341217,2
90,-1.0960804619043565,-0.43357966486744531,-0.42813811076632585,-0.43841722516283915,2
91,-1.0970079570363687,-0.35780742647175406,-0.36243742233236292,-0.36302271663945929,2
92,-1.1220727649990507,-0.28118623083829358,-0.28514678464797438,-0.28919148620148688,2
93,-1.1238529572685578,-0.36448501743226869,-0.36611561371274159,-0.36252717992578343,2
94,-1.1012920121723357,-0.43588344309857219,-0.43976919891373584,-0.45479798596208537,2
95,-1.0905528901095423,-0.36968160810134465,-0.36584073108289122,-0.35530730350501977,2
96,-1.1083061941081775,-0.27313422672852716,-0.27559882064786578,-0.26572735532147074,2
97,-1.102945047851164,-0.37197603658315687,-0.36564812624700971,-0.36133789181296144,2
98,-1.0901377612399723,-0.43676231953414818,-0.43866218859488271,-0.42022261299655311,2
99,-1.0785272425410546,-0.37116260839278331,-0.36531340522154565,-0.37117569804182382,2
100,-1.0906482575525516,-0.27187014062118803,-0.26681379619183171,-0.27899277964907948,2
101,-1.0843334368654449,-0.36155293604719813,-0.36099195108831983,-0.36072454825792116,2
102,-1.0761636259143141,-0.43730460499439722,-0.43520278134846652,-0.44813348465061126,2
103,-1.0684388630305599,-0.36007380570562236,-0.35532413305378613,-0.3526108358026781,2
104,-1.0788133448700825,-0.26764779383069742,-0.27411782035642707,-0.25933960658970989,2
105,-1.082523325398131,-0.37173294310097627,-0.37362907226198488,-0.37401615188361093,2
106,-1.0702059656510265,-0.42420373625472613,-0.42960415145886116,-0.40887575722830816,2
107,-1.0683977241335756,-0.37011917636926972,-0.36680188531243602,-0.37199473608178613,2
108,-1.0829608936660562,-0.2685865086618871,-0.26707184927291572,-0.27192810906693882,2
